tag,checkpoint_name,checkpoint_path,phase,epoch,global_step,is_best,best_metric,val_macro_dice,val_total_loss,val_segmentation_loss,val_distillation_loss,val_sparsity_loss,val_feature_distill_loss,val_auxiliary_loss
epoch_033,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,33,,0,0.9779408357708168,0.9776732966436252,0.1220778845123608,0.009533160900570114,0.37514906689863314,0.0,0.0,0.0
epoch_034,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,34,,1,0.9786875552438474,0.9786875552438474,0.11429200679148463,0.008938357937784696,0.35117881491102954,0.0,0.0,0.0
epoch_034,best.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/best.pth,student,34,,1,0.9786875552438474,0.9786875552438474,0.11429200679148463,0.008938357937784696,0.35117881491102954,0.0,0.0,0.0
epoch_035,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,35,,0,0.9786875552438474,0.9784687431327842,0.1424931644419716,0.010670145304175094,0.43941004464233463,0.0,0.0,0.0
epoch_036,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,36,,0,0.9786875552438474,0.9649273338066163,0.21593423204665835,0.019740044337760828,0.6539805895564231,0.0,0.0,0.0
epoch_037,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,37,,1,0.9787552286376612,0.9787552286376612,0.12744284419088878,0.010417276818770915,0.3900852095420388,0.0,0.0,0.0
epoch_037,best.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/best.pth,student,37,,1,0.9787552286376612,0.9787552286376612,0.12744284419088878,0.010417276818770915,0.3900852095420388,0.0,0.0,0.0
epoch_038,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,38,,0,0.9787552286376612,0.9782116254111478,0.11149923080070452,0.0097666508147747,0.3391085887666453,0.0,0.0,0.0
epoch_039,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,39,,1,0.9797444740802912,0.9797444740802912,0.11924443491311236,0.008189610112987628,0.370182734914124,0.0,0.0,0.0
epoch_039,best.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/best.pth,student,39,,1,0.9797444740802912,0.9797444740802912,0.11924443491311236,0.008189610112987628,0.370182734914124,0.0,0.0,0.0
epoch_040,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,40,,0,0.9797444740802912,0.9769083349975602,0.16810973107137464,0.011677596739239314,0.5214404291896657,0.0,0.0,0.0
epoch_041,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,41,,0,0.9797444740802912,0.9600828003342466,0.21163779332048513,0.020832571407399057,0.6360173818909309,0.0,0.0,0.0
epoch_042,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,42,,0,0.9797444740802912,0.9795964064956487,0.10851546848954802,0.008744022523222322,0.3325714734806256,0.0,0.0,0.0
epoch_043,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,43,,0,0.9797444740802912,0.9702893882006521,0.19702854316512292,0.01760183055673472,0.5980890141800046,0.0,0.0,0.0
epoch_044,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,44,,0,0.9797444740802912,0.9794997948433642,0.10731655547649345,0.00948061781342734,0.3261197807097977,0.0,0.0,0.0
epoch_045,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,45,,1,0.9807204268602515,0.9807204268602515,0.11397893402979455,0.008751578380311415,0.3507578405974941,0.0,0.0,0.0
epoch_045,best.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/best.pth,student,45,,1,0.9807204268602515,0.9807204268602515,0.11397893402979455,0.008751578380311415,0.3507578405974941,0.0,0.0,0.0
epoch_046,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,46,,1,0.9810086561978079,0.9810086561978079,0.10009790800342505,0.007349688916953958,0.30916072081097146,0.0,0.0,0.0
epoch_046,best.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/best.pth,student,46,,1,0.9810086561978079,0.9810086561978079,0.10009790800342505,0.007349688916953958,0.30916072081097146,0.0,0.0,0.0
epoch_047,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,47,,0,0.9810086561978079,0.9808168640608195,0.11083569502542642,0.007416244799969718,0.3447314842858098,0.0,0.0,0.0
epoch_048,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,48,,0,0.9810086561978079,0.9778933148592374,0.12787888514470647,0.012235374647637152,0.3854783547364853,0.0,0.0,0.0
epoch_049,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,49,,1,0.9817815451657324,0.9817815451657324,0.10386221248402515,0.006968005954563109,0.32298067542300984,0.0,0.0,0.0
epoch_049,best.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/best.pth,student,49,,1,0.9817815451657324,0.9817815451657324,0.10386221248402515,0.006968005954563109,0.32298067542300984,0.0,0.0,0.0
epoch_050,last.pth,outputs/pgd_unet/kvasir_seg/unet_resnet152_teacher/loss_seg_kd_sparsity/output_kneedle_auto_no/3_student/checkpoints/last.pth,student,50,,0,0.9817815451657324,0.9814456346069853,0.09806367452256382,0.0067416333635760975,0.3044067927720872,0.0,0.0,0.0
